fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	is_unbalance	scale_pos_weight	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	estimulos	ganancia	iteracion_bayesiana
20240503 201449	1070	301019	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1395	1	1	1	FALSE	1	0.1	50	0.5	FALSE	889963	0.0100095591031349	0.500471844001741	1181	687	12477	61529719.6401799	23
20240503 202600	1070	301019	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1011	1	1	1	FALSE	1	0.1	50	0.5	FALSE	889963	0.0100093966317766	0.501695504610793	1534	860	11593	62028676.161919	24
20240503 203815	1070	301019	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1302	1	1	1	FALSE	1	0.1	50	0.5	FALSE	889963	0.0100849424712019	0.841773871955207	1403	865	11639	61917002.9985007	25
20240503 205253	1070	301019	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1591	1	1	1	FALSE	1	0.1	50	0.5	FALSE	889963	0.0100236178829385	0.503377908996269	1280	909	11389	61486013.4932534	26
20240503 210156	1070	301019	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1335	1	1	1	FALSE	1	0.1	50	0.5	FALSE	889963	0.0100084110261989	0.712529242032009	1520	1110	10410	61947091.4542729	27
20240503 211547	1070	301019	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1903	1	1	1	FALSE	1	0.1	50	0.5	FALSE	889963	0.0100038865107864	0.582167991987684	1434	923	12575	61149782.6086956	28
20240503 212513	1070	301019	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1654	1	1	1	FALSE	1	0.1	50	0.5	FALSE	889963	0.0100860775813422	0.86085798978934	1510	1592	10551	61864781.1094453	29
20240503 213400	1070	301019	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1268	1	1	1	FALSE	1	0.1	50	0.5	FALSE	889963	0.0100067415662484	0.873239697422327	1506	1159	11850	61689460.2698651	30
20240503 214502	1070	301019	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2232	1	1	1	FALSE	1	0.1	50	0.5	FALSE	889963	0.0100561375208847	0.744440990242061	1542	1887	11227	62089554.7226387	31
20240503 220642	1070	301019	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2715	1	1	1	FALSE	1	0.1	50	0.5	FALSE	889963	0.010435365749993	0.500318384126864	1598	1803	12611	61954106.4467766	32
20240503 221944	1070	301019	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2714	1	1	1	FALSE	1	0.1	50	0.5	FALSE	889963	0.0100149650716885	0.809023976387936	2046	1989	10736	61970830.5847076	33
20240503 223047	1070	301019	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2141	1	1	1	FALSE	1	0.1	50	0.5	FALSE	889963	0.0100400150199328	0.796513976196208	2042	1789	10461	61770223.3883059	34
20240503 223943	1070	301019	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1688	1	1	1	FALSE	1	0.1	50	0.5	FALSE	889963	0.0100106654308761	0.824149508192102	1649	1999	10847	62218100.4497751	35
20240503 225133	1070	301019	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2036	1	1	1	FALSE	1	0.1	50	0.5	FALSE	889963	0.010004705005721	0.879100511858766	1643	1998	11128	62208863.5682159	36
20240503 225714	1070	301019	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	969	1	1	1	FALSE	1	0.1	50	0.5	FALSE	889963	0.021816310029854	0.848438473833264	1670	2000	11993	61856262.3688156	37
20240503 230741	1070	301019	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2054	1	1	1	FALSE	1	0.1	50	0.5	FALSE	889963	0.0100104940620562	0.745271455398467	1781	1996	10600	62472743.6281859	38
20240503 232734	1070	301019	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2431	1	1	1	FALSE	1	0.1	50	0.5	FALSE	889963	0.0100697018210855	0.507084789736036	1911	1994	12810	62133598.2008995	39
20240503 234033	1070	301019	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2832	1	1	1	FALSE	1	0.1	50	0.5	FALSE	889963	0.0100044751339602	0.735418036246999	1790	1994	11313	61866817.0914543	40
20240503 234940	1070	301019	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1649	1	1	1	FALSE	1	0.1	50	0.5	FALSE	889963	0.0100031590472875	0.773526153529274	1685	1804	11702	62753310.3448276	41
20240504 000140	1070	301019	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1921	1	1	1	FALSE	1	0.1	50	0.5	FALSE	889963	0.0100104023144947	0.767529817496311	1702	1678	11011	61706850.0749625	42
20240504 001502	1070	301019	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1512	1	1	1	FALSE	1	0.1	50	0.5	FALSE	889963	0.0100168786564601	0.834796203662228	419	100	13567	60001968.5157421	43
