fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	is_unbalance	scale_pos_weight	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	estimulos	ganancia	iteracion_bayesiana
20240505 161600	1062	301494	rf	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	23	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100069	0.139029263903203	0.511883972409849	1562	1461	16011	53511587.7061469	11
20240505 161739	1062	301494	rf	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	93	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100069	0.230728109984821	0.580077559083265	55	788	13391	56151017.9910045	12
20240505 161957	1062	301494	rf	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	27	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100069	0.0804965378200356	0.557148840444153	274	1987	14783	54048901.0494753	13
20240505 162156	1062	301494	rf	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	16	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100069	0.440305690545899	0.638724151173286	2045	418	13956	56482944.5277361	14
20240505 162511	1062	301494	rf	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	24	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100069	0.0180566884627138	0.746170269361096	1849	305	15782	54807223.3883059	15
20240505 162719	1062	301494	rf	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	173	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100069	0.306898385858917	0.779411451412035	850	1137	14065	54305869.5652174	16
20240505 163102	1062	301494	rf	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	84	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100069	0.0104425836179031	0.627913915659975	903	566	14353	56362829.0854573	17
20240505 163302	1062	301494	rf	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	22	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100069	0.160919513956987	0.611621113113958	999	543	13431	56711077.9610195	18
20240505 163455	1062	301494	rf	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	16	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100069	0.165353454516322	0.614844787790025	983	624	12483	56455707.6461769	19
20240505 163802	1062	301494	rf	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	126	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100069	0.496668840973363	0.564211159589762	1017	499	13891	57076865.0674663	20
20240505 164036	1062	301494	rf	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	16	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100069	0.342616360491406	0.568122773608046	1077	384	12760	56583988.005997	21
20240505 164254	1062	301494	rf	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	88	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100069	0.499431231825852	0.588308379145639	890	643	13414	57012272.8635682	22
20240505 164447	1062	301494	rf	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	20	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100069	0.499415990897158	0.662978186499703	311	482	14579	57132325.3373313	23
20240505 164535	1062	301494	rf	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	15	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100069	0.499921291615264	0.63653366285381	11	1221	11764	51202512.7436282	24
20240505 164804	1062	301494	rf	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	8	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100069	0.331427058562695	0.500014140754589	298	536	13584	54418434.7826087	25
20240505 165007	1062	301494	rf	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	25	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100069	0.449880723015074	0.678452373041095	940	467	14854	56908404.7976012	26
20240505 165251	1062	301494	rf	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	93	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100069	0.207456523223007	0.563948281578023	1344	820	13777	56082553.2233883	27
20240505 165546	1062	301494	rf	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	126	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100069	0.226261757273535	0.574710475616788	578	546	14475	57019917.5412294	28
20240505 165821	1062	301494	rf	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	172	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100069	0.498570298014787	0.670165019596913	551	575	14995	55769962.5187406	29
20240505 170027	1062	301494	rf	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	140	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100069	0.142082790499364	0.693995989365128	225	412	14396	57284743.6281859	30
20240505 170236	1062	301494	rf	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	131	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100069	0.419131777087999	0.64858617701031	213	351	14310	57154617.6911544	31
20240505 170438	1062	301494	rf	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	39	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100069	0.203412969983026	0.65967649088054	304	442	14769	56849221.8890555	32
20240505 170616	1062	301494	rf	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	36	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100069	0.444706390451687	0.707917321366783	218	434	14391	56765230.8845577	33
20240505 170914	1062	301494	rf	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	179	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100069	0.499982032572367	0.661248733069215	595	102	14182	58541616.191904	34
20240505 171305	1062	301494	rf	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	87	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100069	0.0104272812927963	0.610503815819508	2048	1751	13858	55123691.1544228	35
20240505 171700	1062	301494	rf	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	179	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100069	0.43103003221431	0.662322873538437	911	100	14029	58546523.2383808	36
20240505 172202	1062	301494	rf	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	176	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100069	0.499978510338468	0.659199788913959	859	102	14144	58593787.1064468	37
20240505 172735	1062	301494	rf	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	176	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100069	0.497853063610917	0.660468469663271	1075	100	14084	58611868.065967	38
20240505 173338	1062	301494	rf	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	177	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100069	0.0872240358183247	0.700696415353911	1024	101	14087	58571143.928036	39
20240505 174309	1062	301494	rf	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	618	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100069	0.0141962980852833	0.686577403622039	1506	110	14520	57347706.1469265	40
20240505 174719	1062	301494	rf	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	179	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100069	0.284949745614462	0.699909614948498	954	100	14062	58410341.8290855	41
20240505 175034	1062	301494	rf	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	176	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100069	0.0286167293044605	0.710045865032662	531	100	14073	58479170.9145427	42
20240505 175404	1062	301494	rf	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	128	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100069	0.113787834230928	0.707349339078131	881	180	14498	56245670.1649175	43
20240505 175630	1062	301494	rf	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	179	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100069	0.296024267082232	0.676592755421546	460	100	14051	58331137.9310345	44
20240505 175948	1062	301494	rf	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	178	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100069	0.37677776287016	0.664737157883834	761	100	14087	58748535.2323838	45
20240505 180346	1062	301494	rf	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	176	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100069	0.309104727639303	0.664684338182745	638	100	14103	58802844.077961	46
20240505 180730	1062	301494	rf	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	176	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100069	0.309104727639303	0.664684338182745	638	100	14103	58802844.077961	47
20240505 180926	1062	301494	rf	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100069	0.011183894615218	0.666695579322236	105	100	13451	53444601.1994003	48
20240505 181306	1062	301494	rf	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	179	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100069	0.359958608812636	0.686957289908789	821	100	14238	58405160.4197901	49
20240505 181739	1062	301494	rf	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	179	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100069	0.380695955846823	0.661582720677084	1087	100	14017	58551638.6806597	50
20240505 182202	1062	301494	rf	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	179	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100069	0.382409219038001	0.661833804344766	1014	100	14017	58551638.6806597	51
20240505 182626	1062	301494	rf	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	178	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100069	0.334916418723214	0.653532045523445	1029	100	14227	58352823.0884558	52
20240505 183030	1062	301494	rf	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	179	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100069	0.365769749737262	0.65641416059361	920	100	14313	58283788.6056972	53
20240505 183334	1062	301494	rf	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	179	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100069	0.301096121328955	0.693471001821097	637	100	14090	58385232.3838081	54
20240505 183728	1062	301494	rf	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	176	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100069	0.397373392124098	0.657015749275079	876	100	14268	58512101.9490255	55
20240505 184118	1062	301494	rf	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	176	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100069	0.382157542857287	0.659425214567884	849	100	14141	58574601.1994003	56
20240505 184416	1062	301494	rf	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	82	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100069	0.0130272904639155	0.700190111886557	645	1107	13339	55882910.0449775	57
20240505 184755	1062	301494	rf	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	176	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100069	0.378016368070255	0.659767515910083	824	100	14138	58610287.856072	58
20240505 185022	1062	301494	rf	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	179	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100069	0.275027842384473	0.6963615720693	411	100	14386	58387547.2263868	59
20240505 185356	1062	301494	rf	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	179	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100069	0.36554643851557	0.661135469822994	803	100	14126	58533964.017991	60
20240505 185817	1062	301494	rf	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	179	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100069	0.30732832562132	0.661482503463895	1009	100	14099	58535083.958021	61
20240505 185944	1062	301494	rf	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	95	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100069	0.0118907351593904	0.715947499355145	15	504	11937	53421863.5682159	62
20240505 190333	1062	301494	rf	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	80	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100069	0.498527330542855	0.597292822214544	1481	100	14384	58132317.8410795	63
20240505 190622	1062	301494	rf	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	20	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100069	0.0561116038311775	0.579433471862184	1400	398	12941	56937479.7601199	64
20240505 190816	1062	301494	rf	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	128	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100069	0.242260672495093	0.728888021371046	822	2000	15139	53234214.3928036	65
20240505 191506	1062	301494	rf	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1233	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100069	0.286413880332546	0.608731539321053	448	100	13951	58388859.0704648	66
